gene	uniprot
HGD76_21380	A0A6H2C4X5
HGD76_19395	A0A6H2C4X7
HGD76_20870	A0A6H2C4X9
HGD76_21560	A0A6H2C4Y0
HGD76_22795	A0A6H2C4Y1
HGD76_22275	A0A6H2C4Y2
HGD76_01760	A0A6H2C4Y4
HGD76_19450	A0A6H2C4Y6
HGD76_19705	A0A6H2C4Y7
HGD76_20935	A0A6H2C4Y8
HGD76_21620	A0A6H2C4Z0
HGD76_22855	A0A6H2C4Z1
HGD76_02735	A0A6H2C4Z4
HGD76_19500	A0A6H2C4Z5
HGD76_21500	A0A6H2C4Z6
HGD76_19755	A0A6H2C4Z7
HGD76_20985	A0A6H2C4Z9
HGD76_21680	A0A6H2C500
HGD76_22905	A0A6H2C501
HGD76_20715	A0A6H2C502
HGD76_22395	A0A6H2C503
HGD76_19555	A0A6H2C505
HGD76_03580	A0A6H2C508
HGD76_21065	A0A6H2C509
HGD76_21735	A0A6H2C510
HGD76_22955	A0A6H2C511
HGD76_19615	A0A6H2C516
HGD76_19870	A0A6H2C517
HGD76_20830	A0A6H2C521
HGD76_22505	A0A6H2C522
HGD76_21785	A0A6H2C523
HGD76_04570	A0A6H2C524
HGD76_21675	A0A6H2C526
HGD76_19675	A0A6H2C527
HGD76_21175	A0A6H2C528
HGD76_21840	A0A6H2C532
HGD76_22580	A0A6H2C533
HGD76_19730	A0A6H2C534
HGD76_05405	A0A6H2C535
HGD76_21730	A0A6H2C537
HGD76_21240	A0A6H2C538
HGD76_19975	A0A6H2C539
HGD76_23145	A0A6H2C541
HGD76_22630	A0A6H2C542
HGD76_19785	A0A6H2C543
HGD76_06205	A0A6H2C544
HGD76_21895	A0A6H2C545
HGD76_20040	A0A6H2C547
HGD76_21780	A0A6H2C548
HGD76_23200	A0A6H2C549
HGD76_20995	A0A6H2C550
HGD76_22700	A0A6H2C551
HGD76_21955	A0A6H2C554
HGD76_20100	A0A6H2C557
HGD76_21075	A0A6H2C560
HGD76_19895	A0A6H2C562
HGD76_22005	A0A6H2C563
HGD76_07740	A0A6H2C564
HGD76_20160	A0A6H2C566
HGD76_21890	A0A6H2C567
HGD76_23335	A0A6H2C569
HGD76_21135	A0A6H2C570
HGD76_08510	A0A6H2C571
HGD76_19950	A0A6H2C572
HGD76_08360	A0A6H2C573
HGD76_22075	A0A6H2C574
HGD76_21950	A0A6H2C576
HGD76_20240	A0A6H2C577
HGD76_21410	A0A6H2C578
HGD76_09250	A0A6H2C581
HGD76_20005	A0A6H2C582
HGD76_09075	A0A6H2C583
HGD76_22885	A0A6H2C586
HGD76_20290	A0A6H2C587
HGD76_23455	A0A6H2C588
HGD76_21265	A0A6H2C589
HGD76_09820	A0A6H2C590
HGD76_22215	A0A6H2C593
HGD76_22070	A0A6H2C594
HGD76_22935	A0A6H2C595
HGD76_21480	A0A6H2C596
HGD76_20340	A0A6H2C597
HGD76_10710	A0A6H2C599
HGD76_20135	A0A6H2C5A1
HGD76_22130	A0A6H2C5A4
HGD76_22985	A0A6H2C5A5
HGD76_21530	A0A6H2C5A6
HGD76_11475	A0A6H2C5A8
HGD76_23575	A0A6H2C5B0
HGD76_20200	A0A6H2C5B1
HGD76_22320	A0A6H2C5B2
HGD76_22200	A0A6H2C5B3
HGD76_11180	A0A6H2C5B5
HGD76_20455	A0A6H2C5B6
HGD76_21585	A0A6H2C5B7
HGD76_21430	A0A6H2C5B8
HGD76_12225	A0A6H2C5B9
HGD76_23630	A0A6H2C5C0
HGD76_20265	A0A6H2C5C1
HGD76_22380	A0A6H2C5C2
HGD76_23125	A0A6H2C5C3
HGD76_22260	A0A6H2C5C4
HGD76_21650	A0A6H2C5C7
HGD76_20315	A0A6H2C5D0
HGD76_23700	A0A6H2C5D2
HGD76_23180	A0A6H2C5D3
HGD76_22310	A0A6H2C5D4
HGD76_20570	A0A6H2C5D6
HGD76_21710	A0A6H2C5D7
HGD76_20370	A0A6H2C5E0
HGD76_22495	A0A6H2C5E1
HGD76_23755	A0A6H2C5E2
HGD76_23230	A0A6H2C5E3
HGD76_22375	A0A6H2C5E4
HGD76_14155	A0A6H2C5E5
HGD76_20625	A0A6H2C5E6
HGD76_21760	A0A6H2C5E7
HGD76_21600	A0A6H2C5E8
HGD76_14850	A0A6H2C5E9
HGD76_22565	A0A6H2C5F0
HGD76_20430	A0A6H2C5F1
HGD76_23805	A0A6H2C5F2
HGD76_23295	A0A6H2C5F3
HGD76_14730	A0A6H2C5F5
HGD76_20680	A0A6H2C5F6
HGD76_22620	A0A6H2C5G0
HGD76_20480	A0A6H2C5G1
HGD76_23880	A0A6H2C5G2
HGD76_23370	A0A6H2C5G3
HGD76_15090	A0A6H2C5G5
HGD76_21865	A0A6H2C5G6
HGD76_20750	A0A6H2C5G7
HGD76_21720	A0A6H2C5G8
HGD76_22685	A0A6H2C5G9
HGD76_15880	A0A6H2C5H0
HGD76_20545	A0A6H2C5H1
HGD76_23935	A0A6H2C5H2
HGD76_22560	A0A6H2C5H4
HGD76_15700	A0A6H2C5H5
HGD76_21930	A0A6H2C5H6
HGD76_20810	A0A6H2C5H7
HGD76_16560	A0A6H2C5H8
HGD76_21770	A0A6H2C5H9
HGD76_22745	A0A6H2C5I0
HGD76_20595	A0A6H2C5I1
HGD76_23990	A0A6H2C5I2
HGD76_23485	A0A6H2C5I3
HGD76_20860	A0A6H2C5I7
HGD76_17075	A0A6H2C5I8
HGD76_22820	A0A6H2C5I9
HGD76_21825	A0A6H2C5J0
HGD76_20650	A0A6H2C5J1
HGD76_24050	A0A6H2C5J2
HGD76_23540	A0A6H2C5J3
HGD76_22675	A0A6H2C5J4
HGD76_16965	A0A6H2C5J5
HGD76_20925	A0A6H2C5J7
HGD76_17575	A0A6H2C5J8
HGD76_22875	A0A6H2C5J9
HGD76_21880	A0A6H2C5K0
HGD76_22740	A0A6H2C5K3
HGD76_17320	A0A6H2C5K5
HGD76_20975	A0A6H2C5K6
HGD76_18035	A0A6H2C5K7
HGD76_21940	A0A6H2C5K8
HGD76_22100	A0A6H2C5K9
HGD76_22925	A0A6H2C5L0
HGD76_24185	A0A6H2C5L1
HGD76_22810	A0A6H2C5L3
HGD76_17845	A0A6H2C5L4
HGD76_21055	A0A6H2C5L6
HGD76_18715	A0A6H2C5L7
HGD76_22180	A0A6H2C5L8
HGD76_22975	A0A6H2C5M0
HGD76_24240	A0A6H2C5M1
HGD76_23735	A0A6H2C5M3
HGD76_22870	A0A6H2C5M5
HGD76_21110	A0A6H2C5M6
HGD76_19690	A0A6H2C5M7
HGD76_22240	A0A6H2C5M8
HGD76_24305	A0A6H2C5N0
HGD76_23050	A0A6H2C5N1
HGD76_20885	A0A6H2C5N2
HGD76_23785	A0A6H2C5N3
HGD76_19375	A0A6H2C5N4
HGD76_20685	A0A6H2C5N7
HGD76_22290	A0A6H2C5N8
HGD76_24375	A0A6H2C5N9
HGD76_22120	A0A6H2C5P0
HGD76_23115	A0A6H2C5P1
HGD76_21050	A0A6H2C5P6
HGD76_21230	A0A6H2C5P7
HGD76_24435	A0A6H2C5P9
HGD76_21000	A0A6H2C5Q3
HGD76_21005	A0A6H2C5Q4
HGD76_23045	A0A6H2C5Q5
HGD76_00480	A0A6H2C5Q6
HGD76_21295	A0A6H2C5Q8
HGD76_23220	A0A6H2C5R0
HGD76_22250	A0A6H2C5R1
HGD76_23965	A0A6H2C5R2
HGD76_21080	A0A6H2C5R3
HGD76_21655	A0A6H2C5R4
HGD76_23100	A0A6H2C5R5
HGD76_21345	A0A6H2C5R6
HGD76_01160	A0A6H2C5R7
HGD76_22670	A0A6H2C5R8
HGD76_22470	A0A6H2C5R9
HGD76_23275	A0A6H2C5S0
HGD76_22300	A0A6H2C5S1
HGD76_21140	A0A6H2C5S3
HGD76_23165	A0A6H2C5S4
HGD76_24025	A0A6H2C5S5
HGD76_01625	A0A6H2C5S6
HGD76_23320	A0A6H2C5S7
HGD76_21400	A0A6H2C5S8
HGD76_22520	A0A6H2C5S9
HGD76_23360	A0A6H2C5T0
HGD76_22365	A0A6H2C5T1
HGD76_23150	A0A6H2C5T3
HGD76_23215	A0A6H2C5T4
HGD76_24115	A0A6H2C5T5
HGD76_02225	A0A6H2C5T6
HGD76_23415	A0A6H2C5U0
HGD76_22420	A0A6H2C5U1
HGD76_21235	A0A6H2C5U2
HGD76_23820	A0A6H2C5U3
HGD76_23270	A0A6H2C5U4
HGD76_24165	A0A6H2C5U5
HGD76_02960	A0A6H2C5U6
HGD76_22650	A0A6H2C5U7
HGD76_24380	A0A6H2C5U9
HGD76_22480	A0A6H2C5V2
HGD76_24255	A0A6H2C5V3
HGD76_23355	A0A6H2C5V4
HGD76_24220	A0A6H2C5V5
HGD76_22715	A0A6H2C5V7
HGD76_21575	A0A6H2C5V8
HGD76_24490	A0A6H2C5V9
HGD76_24470	A0A6H2C5W1
HGD76_22540	A0A6H2C5W2
HGD76_23410	A0A6H2C5W4
HGD76_24285	A0A6H2C5W5
HGD76_04315	A0A6H2C5W6
HGD76_22790	A0A6H2C5W7
HGD76_21635	A0A6H2C5W8
HGD76_24550	A0A6H2C5W9
HGD76_23595	A0A6H2C5X0
HGD76_22605	A0A6H2C5X1
HGD76_24335	A0A6H2C5X4
HGD76_04930	A0A6H2C5X6
HGD76_21695	A0A6H2C5X7
HGD76_22660	A0A6H2C5X9
HGD76_24610	A0A6H2C5Y0
HGD76_23655	A0A6H2C5Y1
HGD76_24595	A0A6H2C5Y2
HGD76_05635	A0A6H2C5Y3
HGD76_22900	A0A6H2C5Y4
HGD76_23525	A0A6H2C5Y6
HGD76_21750	A0A6H2C5Y7
HGD76_21495	A0A6H2C5Y9
HGD76_24680	A0A6H2C5Z0
HGD76_24665	A0A6H2C5Z1
HGD76_06240	A0A6H2C5Z3
HGD76_22950	A0A6H2C5Z4
HGD76_00265	A0A6H2C5Z5
HGD76_21805	A0A6H2C5Z6
HGD76_23720	A0A6H2C5Z7
HGD76_24570	A0A6H2C600
HGD76_24735	A0A6H2C601
HGD76_23015	A0A6H2C603
HGD76_21855	A0A6H2C606
HGD76_22860	A0A6H2C607
HGD76_23775	A0A6H2C608
HGD76_21605	A0A6H2C610
HGD76_23080	A0A6H2C613
HGD76_23715	A0A6H2C614
HGD76_01250	A0A6H2C615
HGD76_22910	A0A6H2C617
HGD76_23850	A0A6H2C618
HGD76_21670	A0A6H2C619
HGD76_08670	A0A6H2C622
HGD76_23770	A0A6H2C624
HGD76_01770	A0A6H2C625
HGD76_22960	A0A6H2C627
HGD76_23900	A0A6H2C628
HGD76_21725	A0A6H2C629
HGD76_09325	A0A6H2C632
HGD76_23195	A0A6H2C633
HGD76_02820	A0A6H2C634
HGD76_23840	A0A6H2C635
HGD76_23955	A0A6H2C636
HGD76_23030	A0A6H2C637
HGD76_21775	A0A6H2C639
HGD76_10085	A0A6H2C641
HGD76_23250	A0A6H2C643
HGD76_03420	A0A6H2C644
HGD76_22090	A0A6H2C646
HGD76_24010	A0A6H2C647
HGD76_23090	A0A6H2C648
HGD76_21830	A0A6H2C649
HGD76_03940	A0A6H2C654
HGD76_24095	A0A6H2C655
HGD76_23950	A0A6H2C656
HGD76_22165	A0A6H2C657
HGD76_23155	A0A6H2C658
HGD76_24155	A0A6H2C665
HGD76_22230	A0A6H2C667
HGD76_24005	A0A6H2C668
HGD76_12340	A0A6H2C672
HGD76_05210	A0A6H2C673
HGD76_23450	A0A6H2C674
HGD76_24210	A0A6H2C675
HGD76_22280	A0A6H2C676
HGD76_24085	A0A6H2C677
HGD76_23260	A0A6H2C678
HGD76_21995	A0A6H2C680
HGD76_23505	A0A6H2C682
HGD76_06060	A0A6H2C683
HGD76_13845	A0A6H2C684
HGD76_22335	A0A6H2C685
HGD76_24275	A0A6H2C686
HGD76_23345	A0A6H2C687
HGD76_24150	A0A6H2C688
HGD76_22065	A0A6H2C689
HGD76_14390	A0A6H2C692
HGD76_22400	A0A6H2C694
HGD76_24325	A0A6H2C695
HGD76_23395	A0A6H2C696
HGD76_24205	A0A6H2C697
HGD76_22125	A0A6H2C699
HGD76_14900	A0A6H2C6A2
HGD76_07690	A0A6H2C6A3
HGD76_24400	A0A6H2C6A5
HGD76_22195	A0A6H2C6A9
HGD76_15395	A0A6H2C6B0
HGD76_23690	A0A6H2C6B1
HGD76_08455	A0A6H2C6B3
HGD76_22510	A0A6H2C6B4
HGD76_00120	A0A6H2C6B5
HGD76_24320	A0A6H2C6B6
HGD76_23515	A0A6H2C6B7
HGD76_23750	A0A6H2C6C1
HGD76_09165	A0A6H2C6C4
HGD76_24395	A0A6H2C6C6
HGD76_23580	A0A6H2C6C7
HGD76_23800	A0A6H2C6D1
HGD76_09760	A0A6H2C6D4
HGD76_22635	A0A6H2C6D5
HGD76_23635	A0A6H2C6D6
HGD76_00095	A0A6H2C6D7
HGD76_01725	A0A6H2C6E0
HGD76_17190	A0A6H2C6E1
HGD76_22370	A0A6H2C6E2
HGD76_10540	A0A6H2C6E3
HGD76_00650	A0A6H2C6E6
HGD76_23930	A0A6H2C6E7
HGD76_02475	A0A6H2C6E9
HGD76_22425	A0A6H2C6F1
HGD76_11305	A0A6H2C6F2
HGD76_23705	A0A6H2C6F4
HGD76_23985	A0A6H2C6F6
HGD76_01185	A0A6H2C6F8
HGD76_03235	A0A6H2C6F9
HGD76_22485	A0A6H2C6G1
HGD76_12045	A0A6H2C6G2
HGD76_23760	A0A6H2C6G4
HGD76_22840	A0A6H2C6G5
HGD76_24045	A0A6H2C6G6
HGD76_01700	A0A6H2C6G7
HGD76_03895	A0A6H2C6G8
HGD76_18935	A0A6H2C6H0
HGD76_22890	A0A6H2C6H3
HGD76_02420	A0A6H2C6H6
HGD76_04545	A0A6H2C6H7
HGD76_19925	A0A6H2C6H9
HGD76_22555	A0A6H2C6I0
HGD76_14285	A0A6H2C6I1
HGD76_22940	A0A6H2C6I3
HGD76_23885	A0A6H2C6I4
HGD76_03215	A0A6H2C6I5
HGD76_05080	A0A6H2C6I6
HGD76_24180	A0A6H2C6I8
HGD76_14780	A0A6H2C6J1
HGD76_23000	A0A6H2C6J3
HGD76_21210	A0A6H2C6J5
HGD76_23940	A0A6H2C6J6
HGD76_03880	A0A6H2C6J7
HGD76_05810	A0A6H2C6J9
HGD76_23070	A0A6H2C6K3
HGD76_24300	A0A6H2C6K5
HGD76_22110	A0A6H2C6K6
HGD76_04525	A0A6H2C6K7
HGD76_06435	A0A6H2C6K8
HGD76_15750	A0A6H2C6L0
HGD76_24370	A0A6H2C6L3
HGD76_22695	A0A6H2C6L4
HGD76_24060	A0A6H2C6L5
HGD76_23130	A0A6H2C6L6
HGD76_07540	A0A6H2C6L7
HGD76_05035	A0A6H2C6L8
HGD76_22805	A0A6H2C6L9
HGD76_24140	A0A6H2C6M3
HGD76_23435	A0A6H2C6M5
HGD76_23185	A0A6H2C6M6
HGD76_05780	A0A6H2C6M7
HGD76_17005	A0A6H2C6N0
HGD76_24190	A0A6H2C6N2
HGD76_00455	A0A6H2C6N4
HGD76_24020	A0A6H2C6N5
HGD76_23240	A0A6H2C6N6
HGD76_06415	A0A6H2C6N7
HGD76_09055	A0A6H2C6N8
HGD76_01090	A0A6H2C6P2
HGD76_24660	A0A6H2C6P3
HGD76_24245	A0A6H2C6P4
HGD76_23310	A0A6H2C6P5
HGD76_07400	A0A6H2C6P7
HGD76_17940	A0A6H2C6P8
HGD76_22965	A0A6H2C6Q0
HGD76_01575	A0A6H2C6Q2
HGD76_24500	A0A6H2C6Q3
HGD76_08310	A0A6H2C6Q4
HGD76_24310	A0A6H2C6Q5
HGD76_23375	A0A6H2C6Q6
HGD76_18620	A0A6H2C6Q8
HGD76_23035	A0A6H2C6Q9
HGD76_10430	A0A6H2C6R0
HGD76_01940	A0A6H2C6R2
HGD76_24560	A0A6H2C6R3
HGD76_08995	A0A6H2C6R5
HGD76_23440	A0A6H2C6R6
HGD76_19410	A0A6H2C6R8
HGD76_11000	A0A6H2C6S0
HGD76_02950	A0A6H2C6S1
HGD76_24625	A0A6H2C6S3
HGD76_00005	A0A6H2C6S4
HGD76_09505	A0A6H2C6S5
HGD76_23490	A0A6H2C6S6
HGD76_20360	A0A6H2C6S8
HGD76_11855	A0A6H2C6T0
HGD76_03625	A0A6H2C6T1
HGD76_24695	A0A6H2C6T3
HGD76_00520	A0A6H2C6T4
HGD76_23545	A0A6H2C6T5
HGD76_10195	A0A6H2C6T6
HGD76_21010	A0A6H2C6T8
HGD76_04130	A0A6H2C6U1
HGD76_23615	A0A6H2C6U4
HGD76_01165	A0A6H2C6U5
HGD76_10935	A0A6H2C6U6
HGD76_14095	A0A6H2C6U7
HGD76_21790	A0A6H2C6U8
HGD76_04845	A0A6H2C6V1
HGD76_11850	A0A6H2C6V6
HGD76_14570	A0A6H2C6V7
HGD76_22570	A0A6H2C6V9
HGD76_23350	A0A6H2C6W0
HGD76_05480	A0A6H2C6W1
HGD76_23740	A0A6H2C6W4
HGD76_02295	A0A6H2C6W5
HGD76_13040	A0A6H2C6W6
HGD76_15055	A0A6H2C6W8
HGD76_23405	A0A6H2C6W9
HGD76_23290	A0A6H2C6X0
HGD76_06220	A0A6H2C6X1
HGD76_14090	A0A6H2C6X3
HGD76_03035	A0A6H2C6X4
HGD76_23790	A0A6H2C6X6
HGD76_15655	A0A6H2C6X8
HGD76_23465	A0A6H2C6X9
HGD76_23830	A0A6H2C6Y0
HGD76_06760	A0A6H2C6Y1
HGD76_03660	A0A6H2C6Y3
HGD76_14550	A0A6H2C6Y4
HGD76_16340	A0A6H2C6Y8
HGD76_24350	A0A6H2C6Y9
HGD76_23520	A0A6H2C6Z0
HGD76_15015	A0A6H2C6Z2
HGD76_04425	A0A6H2C6Z3
HGD76_24480	A0A6H2C6Z7
HGD76_16940	A0A6H2C6Z8
HGD76_23585	A0A6H2C6Z9
HGD76_08635	A0A6H2C701
HGD76_15650	A0A6H2C702
HGD76_23975	A0A6H2C704
HGD76_17260	A0A6H2C707
HGD76_24540	A0A6H2C708
HGD76_23640	A0A6H2C709
HGD76_09320	A0A6H2C710
HGD76_16320	A0A6H2C712
HGD76_05710	A0A6H2C713
HGD76_24030	A0A6H2C714
HGD76_17825	A0A6H2C717
HGD76_24600	A0A6H2C718
HGD76_23710	A0A6H2C719
HGD76_24120	A0A6H2C723
HGD76_18600	A0A6H2C726
HGD76_24670	A0A6H2C728
HGD76_23765	A0A6H2C729
HGD76_17250	A0A6H2C731
HGD76_06950	A0A6H2C732
HGD76_24170	A0A6H2C733
HGD76_19355	A0A6H2C736
HGD76_10750	A0A6H2C737
HGD76_24740	A0A6H2C738
HGD76_23825	A0A6H2C739
HGD76_17815	A0A6H2C741
HGD76_20105	A0A6H2C745
HGD76_11485	A0A6H2C747
HGD76_23890	A0A6H2C749
HGD76_18565	A0A6H2C751
HGD76_24290	A0A6H2C753
HGD76_20920	A0A6H2C755
HGD76_12325	A0A6H2C757
HGD76_23945	A0A6H2C759
HGD76_21645	A0A6H2C765
HGD76_24000	A0A6H2C769
HGD76_20070	A0A6H2C771
HGD76_24415	A0A6H2C772
HGD76_10175	A0A6H2C773
HGD76_22170	A0A6H2C776
HGD76_14350	A0A6H2C777
HGD76_24065	A0A6H2C780
HGD76_00275	A0A6H2C782
HGD76_10800	A0A6H2C783
HGD76_23110	A0A6H2C786
HGD76_14875	A0A6H2C788
HGD76_24145	A0A6H2C790
HGD76_21610	A0A6H2C791
HGD76_00935	A0A6H2C793
HGD76_15385	A0A6H2C798
HGD76_22160	A0A6H2C7A1
HGD76_01375	A0A6H2C7A3
HGD76_12980	A0A6H2C7A4
HGD76_24195	A0A6H2C7A6
HGD76_15905	A0A6H2C7A8
HGD76_23040	A0A6H2C7B1
HGD76_01885	A0A6H2C7B2
HGD76_24465	A0A6H2C7B6
HGD76_16565	A0A6H2C7B8
HGD76_24315	A0A6H2C7C0
HGD76_23695	A0A6H2C7C1
HGD76_24530	A0A6H2C7C6
HGD76_17130	A0A6H2C7C8
HGD76_24390	A0A6H2C7D0
HGD76_24105	A0A6H2C7D1
HGD76_03465	A0A6H2C7D3
HGD76_14905	A0A6H2C7D4
HGD76_24590	A0A6H2C7D6
HGD76_17630	A0A6H2C7D7
HGD76_24460	A0A6H2C7E1
HGD76_04085	A0A6H2C7E3
HGD76_15410	A0A6H2C7E4
HGD76_24655	A0A6H2C7E6
HGD76_18220	A0A6H2C7E8
HGD76_24525	A0A6H2C7F0
HGD76_00630	A0A6H2C7F2
HGD76_04805	A0A6H2C7F3
HGD76_16065	A0A6H2C7F4
HGD76_24730	A0A6H2C7F6
HGD76_24585	A0A6H2C7G0
HGD76_01170	A0A6H2C7G1
HGD76_05305	A0A6H2C7G3
HGD76_16665	A0A6H2C7G4
HGD76_19780	A0A6H2C7G6
HGD76_01680	A0A6H2C7G9
HGD76_24640	A0A6H2C7H0
HGD76_17210	A0A6H2C7H2
HGD76_06110	A0A6H2C7H3
HGD76_20705	A0A6H2C7H6
HGD76_02360	A0A6H2C7H8
HGD76_24725	A0A6H2C7I1
HGD76_17790	A0A6H2C7I2
HGD76_06650	A0A6H2C7I3
HGD76_21125	A0A6H2C7I6
HGD76_03115	A0A6H2C7I8
HGD76_18495	A0A6H2C7J1
HGD76_07715	A0A6H2C7J3
HGD76_19040	A0A6H2C7K0
HGD76_08495	A0A6H2C7K2
HGD76_22045	A0A6H2C7K4
HGD76_04495	A0A6H2C7K7
HGD76_19990	A0A6H2C7L0
HGD76_09220	A0A6H2C7L1
HGD76_22680	A0A6H2C7L4
HGD76_04970	A0A6H2C7L6
HGD76_20720	A0A6H2C7M0
HGD76_09795	A0A6H2C7M1
HGD76_23340	A0A6H2C7M5
HGD76_05750	A0A6H2C7M7
HGD76_21425	A0A6H2C7M9
HGD76_10595	A0A6H2C7N2
HGD76_23970	A0A6H2C7N5
HGD76_22115	A0A6H2C7N9
HGD76_11360	A0A6H2C7P2
HGD76_24650	A0A6H2C7P5
HGD76_07155	A0A6H2C7P7
HGD76_22765	A0A6H2C7P8
HGD76_12110	A0A6H2C7Q2
HGD76_24495	A0A6H2C7Q4
HGD76_08240	A0A6H2C7Q7
HGD76_24555	A0A6H2C7R6
HGD76_08925	A0A6H2C7R7
HGD76_24035	A0A6H2C7R9
HGD76_09415	A0A6H2C7S6
HGD76_24440	A0A6H2C7S9
HGD76_14825	A0A6H2C7T1
HGD76_10185	A0A6H2C7T5
HGD76_24685	A0A6H2C7T7
HGD76_24505	A0A6H2C7T8
HGD76_15275	A0A6H2C7U2
HGD76_10805	A0A6H2C7U5
HGD76_24690	A0A6H2C7U7
HGD76_24565	A0A6H2C7U8
HGD76_15870	A0A6H2C7V2
HGD76_11840	A0A6H2C7V4
HGD76_24630	A0A6H2C7V8
HGD76_16470	A0A6H2C7W2
HGD76_12995	A0A6H2C7W4
HGD76_13960	A0A6H2C7X5
HGD76_17475	A0A6H2C7Y2
HGD76_14535	A0A6H2C7Y3
HGD76_17975	A0A6H2C7Z2
HGD76_18660	A0A6H2C802
HGD76_19580	A0A6H2C812
HGD76_13365	A0A6H2C813
HGD76_16880	A0A6H2C823
HGD76_17225	A0A6H2C831
HGD76_21030	A0A6H2C832
HGD76_17795	A0A6H2C841
HGD76_22645	A0A6H2C851
HGD76_18530	A0A6H2C852
HGD76_23300	A0A6H2C860
HGD76_19100	A0A6H2C862
HGD76_23835	A0A6H2C869
HGD76_20025	A0A6H2C872
HGD76_24485	A0A6H2C889
HGD76_24545	A0A6H2C898
HGD76_22140	A0A6H2C8A3
HGD76_24605	A0A6H2C8A6
HGD76_23020	A0A6H2C8B2
HGD76_24675	A0A6H2C8B7
HGD76_23560	A0A6H2C8C2
HGD76_24475	A0A6H2C8C7
HGD76_24090	A0A6H2C8D1
HGD76_24450	A0A6H2C8E1
HGD76_01220	A0A6H2C8F1
HGD76_24580	A0A6H2C8G1
HGD76_24635	A0A6H2C8H0
HGD76_24715	A0A6H2C8I0
HGD76_18275	E3VX87
HGD76_05215	E3VX95
HGD76_05220	E3VX96
